id,content,comments,keywords,tendency,views,date
978405,25일 오후에 일한 쿠팡 일용직 급여가 아직 입금되지 않았습니다. 다른 분들은 입금되었는지 궁금합니다.,연휴 때문에 입금이 늦어질 수 있습니다.; 방금 입금되었습니다.; 컬리 급여도 아직 입금되지 않았습니다.,쿠팡 일용직; 급여; 입금,질문성,441,2025-01-31 18:03
978403,신한카드 미납 콜센터 근무가 어떤지 궁금합니다. 많이 힘든가요?,실적 압박이 심하고 욕을 많이 듣습니다.; 친절하게 상담할 필요는 없습니다.,신한카드; 미납 콜센터; 근무,질문성,343,2025-01-31 17:52
978401,쿠팡 심야조 확정 문자가 오지 않아 마감된 건지 궁금합니다.,마감된 것으로 보고 다른 알바를 찾는 것이 좋습니다.,쿠팡 심야조; 확정 문자; 마감,질문성,333,2025-01-31 17:40
978400,나이스 평가정보에서 알바 해본 사람이 있는지 궁금합니다.,탈락되었습니다.,나이스 평가정보; 알바; 경험,질문성,216,2025-01-31 17:34
978399,"모던 바 알바 면접을 보러 가는데, 무슨 일을 하는지 궁금합니다. 손님과 이야기만 하는 건지 알고 싶습니다.","하지 않는 것이 좋습니다.; 성적인 일은 아니지만, 조심해야 합니다.",모던 바; 알바; 면접,질문성,472,2025-01-31 17:32
978397,근무 장소와 거주지가 멀면 잘 안 뽑히는지 궁금합니다. 다른 알바에서는 지각한 적이 없습니다.,시간만 잘 지키면 뽑힐 수 있습니다.; 거리가 멀어도 알바에 성공한 경험이 있습니다.,근무 장소; 거주지; 알바,질문성,331,2025-01-31 17:07
978395,남동시범공단 인근 화장품 공장은 어떤지 궁금합니다. 회사 이름도 알고 싶습니다.,회사 평판이 좋지 않다면 지원하지 마세요.,남동시범공단; 화장품 공장; 회사,질문성,91,2025-01-31 16:59
978392,SPC 계열사에서 재입사 경험이 있는지 궁금합니다.,같은 계열사라도 복지와 급여가 다를 수 있습니다.,SPC 계열사; 재입사; 경험,질문성,229,2025-01-31 16:50
978387,KBS 수신료 콜센터 근무가 어떤지 궁금합니다. 인바운드 상담만 있는지 알고 싶습니다.,콜센터 업무는 민원 관련 전화가 많습니다.,KBS 수신료; 콜센터; 근무,질문성,199,2025-01-31 16:21
978385,올리브영에서 겪은 문제를 본사에 신고해야 할지 고민입니다. 점장의 갑질이 심각합니다.,증거를 모아서 갑질로 신고하는 것이 좋습니다.; 경험자로서 본사에 제보하는 방법을 추천합니다.,올리브영; 갑질; 신고,질문성,526,2025-01-31 16:10
978384,상여가 높아 지원했는데 품질 부서만 남아 있어 불만입니다. 필름 회사로 가고 싶습니다.,복지가 좋고 일이 쉽다면 괜찮습니다.; 품질 부서만 남아 있는 경우가 많습니다.,상여; 품질 부서; 지원,경험성,361,2025-01-31 16:10
978382,"회사는 이력서를 열람해야 하는데, 공고만 올리고 열람하지 않는 경우가 많아 문제입니다. 지원자가 연락할 필요는 없고, 회사가 알아서 채용을 진행해야 합니다.",이력서를 보고도 서류전형을 통과해야 면접 기회가 생깁니다.; 이력서를 열람하지 않으면 면접 기회 자체가 없습니다. 열람이 먼저입니다.,이력서; 채용; 서류전형,질문성,278,2025-01-31 16:01
978379,쿠팡에서 리빈 업무를 하면서 적응이 어렵습니다. 6개나 안 맞는 경우가 발생하여 그만두는 것이 맞는지 고민됩니다.,적응하면 괜찮아질 수 있습니다.; 쿠팡의 단순 업무는 적응하면 쉽게 할 수 있습니다.; 처음에는 실수할 수 있지만 힘내세요.,쿠팡; 리빈 업무; 적응,경험성,555,2025-01-31 15:12
978378,알바 여러 곳에 지원했지만 채용 진행 알림은 하나만 받았습니다. 이력서를 열람해도 연락이 오지 않는 경우가 있는지 궁금합니다.,회사는 이력서를 열람했다고 모두 연락하지 않습니다.; 서류전형을 통과한 경우에만 진행됩니다.,이력서 열람; 채용 진행; 알바 지원,질문성,199,2025-01-31 15:08
978377,군포 물류 센터는 당일 취소가 빈번한 곳입니다. CJ 택배 주간 분류와 야간 상하차 외에는 당일 취소가 많습니다.,일용직 다음입니다.; 여자들과 같이 일하면 열심히 할 텐데요.,군포 물류; 당일 취소; CJ 택배,경험성,323,2025-01-31 15:07
978376,써밋 앰버서더라는 브랜드 판촉 대행사에서 일해보신 분이 있나요? 어떤지 궁금합니다.,궁금하면 직접 문의해보세요. 여기서 묻지 말고 자신이 궁금한 건 직접 알아보세요.,써밋 앰버서더; 브랜드 판촉; 대행사,질문성,51,2025-01-31 14:57
978375,"편의점에서 알바를 시작했는데, 수습 기간이 없는지 궁금합니다. 근로 계약서에 수습 기간이 명시되지 않았습니다.",점장에게 물어보세요. 매장마다 다를 수 있습니다.; 수습 기간이 명시되지 않았다면 없다고 봐야 합니다.,편의점; 수습 기간; 근로 계약서,질문성,395,2025-01-31 14:41
978374,"세일즈웍스코리아에서 일했는데, 후원 취소로 인해 돈을 요구받았습니다. 일해보신 분들은 돈을 지급했는지 궁금합니다.",세일즈웍스코리아는 다단계로 보입니다.,세일즈웍스코리아; 후원 취소; 다단계,질문성,98,2025-01-31 14:41
978373,대전 유성 홈플러스에서 매니저의 폭언을 경험했습니다. 이전 카페 경험이 많지 않다는 것을 알고도 지속적인 질책과 모욕을 받았습니다.,폭언은 금지되어 있습니다. 녹취 후 노동부에 신고하세요.,유성 홈플러스; 매니저 폭언; 노동부 신고,경험성,375,2025-01-31 14:20
978371,"편의점에서 대타를 구해야 하는데, 당근마켓 같은 곳에서 구해도 되는지 궁금합니다. 점장님께 부탁드려야 할까요?",점장님께 먼저 말씀드려야 합니다.; 대타를 구하려면 점장의 허락을 받아야 합니다.,편의점 대타; 당근마켓; 점장 허락,질문성,298,2025-01-31 14:07
978370,쿠팡에서 자주 취소가 되어서 군포 네이버 물류로 가려고 합니다. 군포도 당일 취소가 많은가요?,지원해보세요.; 소싱에 따라 다릅니다.,군포 네이버 물류; 쿠팡; 당일 취소,질문성,363,2025-01-31 13:47
978369,아웃소싱 소득 신고는 언제쯤 하나요? 하루 일한 것도 소득 신고가 필요한가요?,하루도 소득 신고는 필수입니다. 홈택스에서 확인 가능합니다.; 소득 신고 요청할 수 있습니다.,아웃소싱 소득 신고; 홈택스; 세금 신고,질문성,277,2025-01-31 13:43
978368,알바 지원한 곳에 다시 지원해도 되나요? 눈치가 보여서 걱정입니다.,다시 지원해도 문제 없습니다. 선택은 업장의 몫입니다.; 시간이 지나서 지원하면 괜찮습니다.,알바 지원; 재지원; 업장 선택,질문성,425,2025-01-31 13:41
978367,이디야 커피에서 감시와 카톡을 받으며 모든 레시피를 외우기를 요구받았습니다. CCTV 감시가 불편합니다.,숨막힙니다.; AI를 사용해야겠네요.,이디야 커피; CCTV 감시; 레시피 외우기,경험성,251,2025-01-31 13:35
978365,스케줄 근무로 인해 기존 일정과 겹칠 때가 많습니다. 중요한 일정이 있을 때 미리 말씀드려도 될까요?,미리 말씀드리는 것이 예의입니다.; 스케줄 근무는 협의가 필요합니다.,스케줄 근무; 일정 조정; 협의,질문성,138,2025-01-31 13:32
978362,일산의 카페에서 폭언을 들었습니다. 조부상으로 인해 근무가 어려웠는데 사장님의 태도가 너무 불쾌했습니다.,빨리 그만두세요. 사장의 인성이 나쁩니다.; 면접 볼 때 사장의 태도를 잘 보세요.,일산 카페; 폭언; 조부상,경험성,542,2025-01-31 13:13
978359,근무 시간은 몇 시간이 적당한가요? 하루에 5시간이 적당하다고 생각합니다.,일반적으로 9시간 근무가 많습니다.; 5.5-6시간이 적당합니다.,근무 시간; 적당한 시간; 5시간,질문성,369,2025-01-31 12:52
978358,"카페 알바 주문 실수 시 처리 방법은 무엇인가요? 버려야 하나요, 마셔야 하나요, 가져가야 하나요?",버리는 것이 맞습니다.; 사장님에게 보고해야 합니다.,카페 알바; 주문 실수; 처리 방법,질문성,513,2025-01-31 12:40
978357,"면접 시간은 얼마나 걸리나요? 보통 10분도 안 되는 것 같고, 3분 컷도 가능한가요?",3분 컷이 가능합니다.; 대부분 3~10분 사이입니다.,면접 시간; 3분 컷; 10분 면접,질문성,193,2025-01-31 12:38
978356,식기 세척 알바를 할 수 있을까요? 행동이 느리다는 평가가 있습니다. 민폐를 줄까 걱정입니다.,단기 알바로 했는데 어렵지 않았습니다.; 냄새가 지독하고 손이 뜨거울 수 있습니다.,식기 세척 알바; 행동 느림; 민폐,질문성,235,2025-01-31 12:37
978355,홈플러스 알바 지원 시 교육을 핸드폰으로 듣게 해서 불편했습니다. 시설이 열악합니다.,데이터 켜고 보라고 하는 회사는 이상합니다.,홈플러스 알바; 온라인 교육; 시설 열악,경험성,171,2025-01-31 12:35
978354,"단기 아르바이트를 찾으며 경험한 부정적인 인상을 공유합니다. 전화로 문의한 몇몇 포장 아르바이트 장소에서 연령대가 높고, 위생모와 유니폼, 실내화 착용 등을 요구하여 직장 환경이 열악할 것이라는 느낌을 받았습니다. 과거에 비슷한 경험이 있어 더욱 신중하게 고려 중입니다. 이러한 아르바이트 환경에 대해 어떻게 생각하시나요?",단기 아르바이트는 까다롭고 불편할 수 있습니다.; 단기 아르바이트에서 관리자가 문제를 일으킬 수 있습니다.,단기 아르바이트; 포장 아르바이트; 열악한 환경,경험성,552,2025-01-31 12:28
978348,"망향휴게소에서 아르바이트를 고려 중인데, 아웃소싱이라고 되어 있습니다. 숙식이 제공되고 월급도 괜찮아 보입니다. 휴게소 아르바이트 경험이 없어 분위기와 급여가 잘 지급되는지 궁금합니다.",솔직한 답변을 받기 어려울 수 있습니다.; 직접 전화로 문의해 보세요.,망향휴게소; 아르바이트; 급여,질문성,165,2025-01-31 11:42
978344,광쿠4센터에서 19시부터 4시까지 일하는 것에 대한 질문입니다. 사람들과 관리자에 대해 궁금합니다.,직접 가서 일해보는 것이 좋습니다.,광쿠4센터; 야간 근무; 직장 환경,질문성,125,2025-01-31 11:19
978343,"세금 환급 도움 센터, DA컨설팅, 엑셀 단순 작업 아르바이트에 대해 아시는 분 계신가요? 서류 합격 후 교육받으러 오라는 연락을 받았는데 의심스럽습니다.",없음,세금 환급; DA컨설팅; 엑셀 단순 작업,질문성,114,2025-01-31 11:08
978342,ㅋㄹ 주간조에 재지원하려고 합니다. 이전에 신청하고 늦게 답변을 받아서 마감되었다는 문자를 받았습니다. 다시 출근하려면 문자로 문의해야 할까요?,없음,재지원; 출근 문의; ㅋㄹ 주간조,질문성,111,2025-01-31 10:38
978339,"이력서를 읽지 않는 이유가 궁금합니다. 읽지 않고 연락이 없으면 맞지 않다고 생각할 수 있지만, 읽지도 않는 경우는 무엇 때문일까요?",지원자가 많거나 이미 면접 진행 중일 수 있습니다.; 지원자가 너무 많아서 일일이 확인하기 어려울 수 있습니다.,이력서; 지원자; 면접,질문성,930,2025-01-31 09:53
978336,"오늘 처음 아르바이트 면접을 보러 가는데, 면접에서 보통 어떤 질문을 받나요? 질문에 대한 답변을 준비해야 할까요?","지원 동기와 자기소개를 주로 물어봅니다.; 나이, 경력, 근무 가능 기간 등을 물어볼 수 있습니다.",아르바이트 면접; 질문 준비; 면접 질문,질문성,401,2025-01-31 08:58
978335,아르바이트 면접에 보건증과 이력서를 함께 가져가도 괜찮은지 궁금합니다.,보건증이 가산점이 될 수 있습니다.; 보건증은 필요하지 않을 수 있습니다.,면접 준비물; 보건증; 이력서,질문성,420,2025-01-31 08:52
978333,"단기 아르바이트 경험이 적고, 성실함을 증명할 자료가 부족하여 지원 후 연락이 오지 않습니다. 온라인 이력서에 학업 성적을 첨부하는 것이 좋은 방법일까요?",학업 성적 첨부는 본인에게 유리할 수 있습니다.; 성적표를 요구할 수 있으니 거짓말은 하지 마세요.,단기 아르바이트; 온라인 이력서; 학업 성적,질문성,537,2025-01-31 05:10
978331,상시 모집이 아니고 마감 기한보다 하루 일찍 모집이 마감되었습니다. 설 연휴가 껴있었는데 채용이 완료되어 공고가 내려진 걸까요? 면접을 보고 왔는데 기다려도 될까요?,면접을 보셨다면 오늘까지 기다려보세요.,채용 마감; 면접; 모집 기한,질문성,175,2025-01-31 04:10
978330,첫 카페 아르바이트로 메가커피에서 일하게 되었습니다. 주방 보조나 식당 홀서빙 경력은 있지만 카페 아르바이트는 처음입니다. 메가커피 아르바이트 후기가 궁금합니다.,메가커피는 지점마다 다릅니다. 바쁘지 않은 곳도 있습니다.; 모르는 것은 물어보며 하면 잘할 수 있습니다.,카페 아르바이트; 메가커피; 일자리 후기,질문성,575,2025-01-31 04:04
978329,식당 주방 일이 서빙보다 힘든지 궁금합니다. 서빙 경험은 있지만 주방은 처음입니다.,"일에 따라 본인이 잘 맞는 일이 다를 수 있습니다.; 일본식당은 한국식당과 다르며, 주방 일은 비추천입니다.",식당 주방; 서빙; 일자리 비교,질문성,581,2025-01-31 02:45
978328,"아르바이트 면접 시 패딩을 입고 가는 것이 나을까요, 벗는 것이 나을까요?",패딩을 벗고 면접 보는 것이 낫습니다.; 편하게 하는 것이 좋습니다.,아르바이트 면접; 패딩; 면접 복장,질문성,492,2025-01-31 02:29
